Datum,Uhrzeit,Lat,Lon,Adresse,Abschnitt_km,Kumuliert_km,Grund
2024-09-18,18:10:36,52.516617,13.426243,,11.162,24.671,Leipzig Geschäftsbereich
2024-09-18,18:10:36,52.509034,13.264231,,10.996,35.667,Leipzig Geschäftsbereich
2024-09-18,18:46:42,52.509273,13.262327,,0.132,35.799,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.511525,13.260834,"Württembergallee, 14052 Berlin",0.270,36.069,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.509387,13.262318,,0.258,36.327,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.500285,13.267653,,1.075,37.401,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.498831,13.272278,,0.352,37.754,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.502555,13.278005,,0.567,38.321,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.435293,13.193681,,9.411,47.732,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.428834,13.191272,,0.737,48.468,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.415595,13.197042,,1.523,49.992,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.408131,13.193764,,0.859,50.851,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.395930,13.178924,,1.690,52.540,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.389507,13.156873,,1.658,54.198,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.382853,13.151412,,0.828,55.026,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.337963,13.135982,,5.100,60.126,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.328981,13.108152,,2.138,62.265,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.303668,13.085663,,3.203,65.468,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.300631,13.071898,,0.995,66.463,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.299473,13.027772,,3.003,69.466,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.303395,13.013343,,1.074,70.540,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.288698,12.916015,,6.818,77.357,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.258966,12.907378,,3.358,80.715,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.239805,12.917150,,2.232,82.947,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.233144,12.916440,,0.742,83.689,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.197498,12.878274,,4.740,88.430,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.190492,12.854949,,1.771,90.200,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.175687,12.832942,,2.227,92.428,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.161589,12.785564,,3.591,96.019,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.066898,12.656379,,13.736,109.755,Leipzig Geschäftsbereich
2024-09-18,20:00:00,52.047140,12.638473,,2.515,112.270,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.971916,12.490374,,13.142,125.412,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.958139,12.459923,,2.588,128.000,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.914663,12.435687,,5.112,133.112,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.899347,12.409425,,2.479,135.591,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.874487,12.387032,,3.163,138.754,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.845192,12.327047,,5.252,144.006,Leipzig Geschäftsbereich
2024-09-18,20:00:00,51.739799,12.219268,,13.867,157.872,Leipzig Geschäftsbereich
2024-09-18,20:52:58,52.509045,13.261475,,111.257,269.129,Leipzig Geschäftsbereich
2024-09-18,20:52:58,51.340697,12.410799,,142.407,411.537,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.611345,12.186854,"A 9, 06794",33.856,445.393,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.599778,12.182996,,1.314,446.706,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.576711,12.190980,,2.624,449.330,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.495145,12.203088,,9.108,458.438,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.466583,12.216552,,3.310,461.748,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.428508,12.198270,,4.419,466.168,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.427514,12.195481,,0.223,466.390,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.413478,12.346064,,10.558,476.948,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.406749,12.383411,,2.696,479.644,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.404043,12.387507,,0.414,480.058,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.390431,12.392752,,1.557,481.615,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.385032,12.388687,,0.663,482.278,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.374036,12.392029,,1.244,483.522,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.371079,12.396106,,0.434,483.956,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.362963,12.399402,,0.931,484.887,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.352976,12.392726,,1.203,486.091,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.351205,12.393771,,0.210,486.300,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.348218,12.392238,,0.349,486.649,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.345274,12.392449,,0.328,486.977,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.342848,12.394904,,0.319,487.296,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.340918,12.402741,,0.585,487.881,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.342000,12.405660,,0.236,488.117,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.340797,12.409253,,0.283,488.400,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.340697,12.410799,,0.108,488.508,Leipzig Geschäftsbereich
2024-09-18,22:00:00,51.342128,12.413578,,0.250,488.758,Leipzig Geschäftsbereich
2024-09-18,22:28:10,51.340810,12.410910,"Roßbachstraße, 04315 Leipzig",0.236,488.995,Leipzig Geschäftsbereich
2024-09-19,10:00:00,51.340165,12.416366,"Hanns-Eisler-Straße, 04318 Leipzig",0.000,0.000,Leipzig Geschäftsbereich
2024-09-19,10:00:00,51.340797,12.410790,,0.394,0.394,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.342152,12.407159,"Bogislawstraße, 04315 Leipzig",0.294,0.687,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.340804,12.410808,,0.294,0.982,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.343962,12.408894,,0.375,1.357,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.341558,12.412875,,0.385,1.742,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.343795,12.414145,,0.264,2.006,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.345105,12.412728,,0.176,2.182,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.345960,12.408877,,0.284,2.466,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.345112,12.410942,,0.172,2.637,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.341715,12.410399,,0.380,3.017,Leipzig Geschäftsbereich
2024-09-19,12:00:00,51.340807,12.410850,,0.106,3.123,Leipzig Geschäftsbereich
2024-09-19,12:34:24,51.345105,12.412728,"Eisenbahnstraße, 04315 Leipzig",0.495,3.618,Leipzig Geschäftsbereich
2024-09-19,12:45:12,51.345173,12.410640,,0.145,3.763,Leipzig Geschäftsbereich
2024-09-19,12:54:26,51.341715,12.410399,,0.385,4.148,Leipzig Geschäftsbereich
2024-09-19,13:02:13,51.340810,12.410910,"Roßbachstraße, 04315 Leipzig",0.107,4.255,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.340736,12.411128,"Ihmelsstraße, 04315 Leipzig",0.000,0.000,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.340952,12.408708,,0.170,0.170,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.338524,12.407002,,0.295,0.465,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.338463,12.404016,,0.208,0.672,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.338467,12.384118,,1.382,2.054,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.338487,12.380514,,0.250,2.305,Leipzig Geschäftsbereich
2024-09-20,06:00:00,51.335528,12.371898,,0.683,2.988,Leipzig Geschäftsbereich
2024-09-20,07:40:20,51.340736,12.411128,,2.786,5.774,Leipzig Geschäftsbereich
2024-09-20,07:40:20,51.340952,12.408708,,0.170,5.944,Leipzig Geschäftsbereich
2024-09-20,07:45:22,51.327668,12.335899,,5.269,11.213,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.332535,12.370706,,2.478,13.691,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.329986,12.371009,,0.284,13.975,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.331196,12.366889,,0.316,14.292,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.332737,12.364146,,0.256,14.548,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.332033,12.360632,,0.256,14.804,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.328695,12.348307,,0.933,15.738,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.329763,12.345038,,0.256,15.994,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.328705,12.341981,,0.243,16.237,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.328008,12.338827,,0.232,16.469,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.328706,12.333785,,0.359,16.828,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.328230,12.329252,,0.319,17.147,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.325395,12.327533,,0.337,17.484,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.326408,12.330016,,0.206,17.691,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.326072,12.334601,,0.321,18.011,Leipzig Geschäftsbereich
2024-09-20,08:00:00,51.327668,12.335899,,0.199,18.210,Leipzig Geschäftsbereich
2024-09-20,12:00:00,51.329301,12.330743,"Weißenfelser Straße, 04229 Leipzig",0.402,18.612,Leipzig Geschäftsbereich
2024-09-20,12:00:00,51.330550,12.331286,,0.144,18.756,Leipzig Geschäftsbereich
2024-09-20,12:00:00,51.331080,12.332834,,0.123,18.879,Leipzig Geschäftsbereich
2024-09-20,12:00:00,51.329137,12.335350,,0.278,19.156,Leipzig Geschäftsbereich
2024-09-20,12:00:00,51.327828,12.335893,,0.150,19.307,Leipzig Geschäftsbereich
2024-09-20,12:17:58,51.328624,12.334947,,0.110,19.417,Leipzig Geschäftsbereich
2024-09-20,12:17:58,51.329301,12.330743,,0.302,19.719,Leipzig Geschäftsbereich
2024-09-20,12:24:30,51.330599,12.331340,,0.150,19.869,Leipzig Geschäftsbereich
2024-09-20,13:08:14,51.331080,12.332834,,0.117,19.986,Leipzig Geschäftsbereich
2024-09-20,13:08:14,51.327828,12.335893,,0.419,20.405,Leipzig Geschäftsbereich
2024-09-20,18:00:00,51.342622,12.342449,"Arenablick, 04177 Leipzig",1.707,22.112,Leipzig Geschäftsbereich
2024-09-20,18:00:00,51.341198,12.338348,,0.326,22.438,Leipzig Geschäftsbereich
2024-09-20,18:00:00,51.342644,12.340595,,0.224,22.662,Leipzig Geschäftsbereich
2024-09-20,18:06:46,51.328907,12.336293,,1.556,24.219,Leipzig Geschäftsbereich
2024-09-20,18:06:46,51.342504,12.341861,,1.561,25.779,Leipzig Geschäftsbereich
2024-09-20,20:00:00,51.340329,12.340252,,0.266,26.046,Leipzig Geschäftsbereich
2024-09-20,20:00:00,51.331266,12.333045,,1.125,27.171,Leipzig Geschäftsbereich
2024-09-20,20:35:45,51.342695,12.340595,,1.375,28.546,Leipzig Geschäftsbereich
2024-09-20,20:35:45,51.331266,12.333045,,1.375,29.921,Leipzig Geschäftsbereich
2024-09-20,23:35:43,51.343840,12.378995,"kleine Willy-Brandt-Platz, 04109 Leipzig",3.485,33.405,Leipzig Geschäftsbereich
2024-09-21,00:00:00,51.343840,12.378995,"kleine Willy-Brandt-Platz, 04109 Leipzig",0.000,0.000,Leipzig Geschäftsbereich
2024-09-21,00:00:00,51.343110,12.385688,,0.472,0.472,Leipzig Geschäftsbereich
2024-09-21,00:00:00,51.340769,12.410860,,1.768,2.240,Leipzig Geschäftsbereich
2024-09-21,00:35:03,51.345391,12.392380,,1.383,3.622,Leipzig Geschäftsbereich
2024-09-21,01:23:43,51.340769,12.410860,,1.383,5.005,Leipzig Geschäftsbereich
2024-09-21,11:58:53,51.337301,12.404910,"Dresdner Straße, 04317 Leipzig",0.565,5.570,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.341119,12.411720,,0.636,6.206,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.340729,12.409140,,0.184,6.390,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.338535,12.407110,,0.282,6.672,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.336760,12.408433,,0.218,6.890,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.325018,12.402156,,1.377,8.266,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.311812,12.416106,,1.760,10.026,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.314551,12.412274,,0.405,10.431,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.313873,12.410384,,0.151,10.582,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.312991,12.413306,,0.226,10.807,Leipzig Geschäftsbereich
2024-09-21,12:00:00,51.313844,12.410756,,0.201,11.008,Leipzig Geschäftsbereich
2024-09-21,12:11:08,51.337913,12.405175,,2.704,13.713,Leipzig Geschäftsbereich
2024-09-21,12:17:56,51.336663,12.404829,,0.141,13.854,Leipzig Geschäftsbereich
2024-09-21,12:17:56,51.341119,12.411720,,0.689,14.543,Leipzig Geschäftsbereich
2024-09-21,12:42:50,51.341314,12.409983,,0.123,14.665,Leipzig Geschäftsbereich
2024-09-21,12:42:50,51.314684,12.413094,,2.969,17.634,Leipzig Geschäftsbereich
2024-09-21,12:56:08,51.312991,12.413306,,0.189,17.823,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.314822,12.413294,"Ludolf-Colditz-Straße, 04299 Leipzig",0.204,18.027,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.324379,12.413100,,1.063,19.089,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.326897,12.404062,,0.688,19.777,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.339178,12.409467,,1.416,21.193,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.340549,12.411119,,0.191,21.384,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.341779,12.410719,,0.140,21.524,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.355146,12.433546,,2.173,23.697,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.361032,12.446072,,1.088,24.785,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.358956,12.447862,,0.262,25.048,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.361647,12.445692,,0.335,25.383,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.360990,12.441129,,0.325,25.708,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.362791,12.435010,,0.470,26.177,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.362802,12.431240,,0.262,26.439,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.369247,12.430868,,0.717,27.156,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.371706,12.427976,,0.339,27.495,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.373714,12.429660,,0.252,27.748,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.379304,12.429934,,0.622,28.369,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.383934,12.454306,,1.768,30.137,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.379838,12.493204,,2.738,32.875,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.389088,12.504879,,1.309,34.184,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.389560,12.510170,,0.371,34.555,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.421705,12.557472,,4.852,39.407,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.423916,12.568002,,0.770,40.178,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.429322,12.570063,,0.618,40.795,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.433236,12.582176,,0.946,41.741,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.435776,12.603410,,1.499,43.240,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.443234,12.613809,,1.099,44.339,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.470746,12.691921,,6.217,50.556,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.473732,12.710278,,1.314,51.870,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.499887,12.750419,,4.023,55.892,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.507573,12.795370,,3.227,59.119,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.506752,12.809676,,0.994,60.113,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.506061,12.811361,,0.140,60.253,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.524765,12.869389,,4.522,64.775,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.526005,12.882165,,0.895,65.670,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.552039,12.971377,,6.815,72.485,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.556618,12.992715,,1.561,74.046,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.554834,12.999597,,0.515,74.561,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.560217,13.018231,,1.420,75.981,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.575220,13.030790,,1.881,77.862,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.581621,13.042067,,1.055,78.917,Leipzig Geschäftsbereich
2024-09-21,14:00:00,51.595440,13.042480,,1.537,80.454,Leipzig Geschäftsbereich
2024-09-21,14:04:01,51.312699,12.412209,,53.811,134.265,Leipzig Geschäftsbereich
2024-09-21,14:04:01,51.340534,12.411141,,3.096,137.361,Leipzig Geschäftsbereich
2024-09-21,14:46:23,51.341801,12.410754,,0.143,137.505,Leipzig Geschäftsbereich
2024-09-21,14:46:23,51.506098,12.811550,,33.257,170.761,Leipzig Geschäftsbereich
2024-09-21,15:40:47,51.506140,12.814022,,0.171,170.933,Leipzig Geschäftsbereich
2024-09-21,15:40:47,52.490141,13.607098,,122.145,293.077,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.598534,13.039314,,106.474,399.552,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.604473,13.038137,,0.665,400.217,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.620034,13.044659,,1.788,402.005,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.625912,13.043930,,0.656,402.661,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.636078,12.998787,,3.315,405.975,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.644731,12.986888,,1.265,407.240,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.646239,12.982730,,0.332,407.572,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.692479,12.998427,,5.254,412.827,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.694436,13.000549,,0.262,413.089,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.696213,13.006308,,0.443,413.532,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.732355,13.044757,,4.813,418.346,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.743185,13.039598,,1.256,419.601,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.749707,13.043308,,0.769,420.370,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.755268,13.041458,,0.631,421.001,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.768776,13.028822,,1.736,422.737,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.793930,13.024500,,2.813,425.550,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.796039,13.019335,,0.426,425.975,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.816444,13.011210,,2.337,428.312,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.865083,13.026682,,5.512,433.824,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.890880,13.070312,,4.147,437.971,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.896289,13.069613,,0.603,438.574,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.918297,13.086555,,2.709,441.283,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.916543,13.098460,,0.839,442.123,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.931345,13.122352,,2.322,444.445,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.976663,13.104265,,5.189,449.635,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.988324,13.097870,,1.369,451.003,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.990068,13.090715,,0.527,451.530,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.992679,13.086971,,0.387,451.917,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.993563,13.083432,,0.262,452.179,Leipzig Geschäftsbereich
2024-09-21,16:00:00,51.995340,13.085756,,0.254,452.433,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.002182,13.086268,,0.762,453.194,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.008305,13.094008,,0.863,454.057,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.009128,13.096873,,0.216,454.273,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.033444,13.107933,,2.808,457.081,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.058461,13.107124,,2.782,459.863,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.076858,13.132293,,2.673,462.536,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.102793,13.118653,,3.031,465.567,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.090010,13.121499,,1.435,467.002,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.113546,13.129393,,2.672,469.674,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.115794,13.140915,,0.826,470.499,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.140862,13.121778,,3.078,473.577,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.163069,13.098532,,2.935,476.512,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.191579,13.133258,,3.957,480.469,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.193024,13.140932,,0.547,481.016,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.190731,13.165803,,1.714,482.731,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.200450,13.182823,,1.585,484.316,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.217097,13.201884,,2.261,486.577,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.216907,13.207527,,0.385,486.962,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.215166,13.211674,,0.343,487.305,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.218687,13.217988,,0.582,487.887,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.222184,13.219202,,0.398,488.284,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.229176,13.227675,,0.968,489.252,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.239042,13.229774,,1.106,490.359,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.257849,13.252543,,2.603,492.962,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.260277,13.258169,,0.468,493.430,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.306988,13.291772,,5.675,499.105,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.317772,13.500400,,14.233,513.338,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.318256,13.548400,,3.263,516.601,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.323142,13.555468,,0.725,517.326,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.363113,13.548517,,4.470,521.796,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.376426,13.561750,,1.732,523.528,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.389938,13.564833,,1.517,525.045,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.394711,13.563148,,0.543,525.588,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.399469,13.557934,,0.636,526.224,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.405690,13.556719,,0.697,526.921,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.412498,13.565781,,0.975,527.896,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.419035,13.567509,,0.736,528.632,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.434517,13.542618,,2.411,531.043,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.442069,13.559850,,1.439,532.481,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.445668,13.562559,,0.440,532.922,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.447588,13.559225,,0.311,533.233,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.455405,13.558425,,0.871,534.104,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.456368,13.564048,,0.396,534.499,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.452911,13.569297,,0.524,535.023,Leipzig Geschäftsbereich
2024-09-21,16:00:00,52.451209,13.571575,,0.244,535.267,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.454509,13.576277,"Kinzerallee, 12555 Berlin",0.486,535.753,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.456248,13.577614,,0.214,535.967,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.464338,13.584217,,1.005,536.972,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.466294,13.584715,,0.220,537.192,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.470803,13.590647,,0.643,537.834,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.474644,13.599959,,0.762,538.596,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.490141,13.607098,,1.790,540.385,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.491358,13.607050,,0.135,540.521,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.497226,13.605486,,0.661,541.182,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.491384,13.606807,,0.656,541.838,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.499134,13.613366,,0.969,542.807,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.500700,13.609784,,0.298,543.105,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.502856,13.586273,,1.609,544.715,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.504389,13.581383,,0.372,545.087,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.505304,13.574049,,0.507,545.594,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.510424,13.529617,,3.061,548.654,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.509777,13.521750,,0.537,549.192,Leipzig Geschäftsbereich
2024-09-21,18:00:00,52.512963,13.519161,,0.395,549.587,Leipzig Geschäftsbereich
